"resourceGroupName","nsgName","ruleName","priority","access","direction","protocol","sourceAddress","sourcePort","sourceASG","destinationAddress","destinationPort","destinationASG"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Internal","1710","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30031","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Internal","1710","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30041","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Internal","1710","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30100","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Internal","1710","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30200","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Internal","1710","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30210","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Internal","1710","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30220","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8440","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30201","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30211","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30221","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8440","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30201","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30211","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chap_Ferrum","1720","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30221","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigwdp","1730","Allow","Inbound","TCP","VirtualNetwork","*","-","*","18102","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","5555","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","5556","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9999","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9072","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9073","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9405","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9510","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9520","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9530","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9540","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9240","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Internal","1740","Allow","Inbound","TCP","VirtualNetwork","*","-","*","9340","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","5555","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","5556","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","9999","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","9072","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","9073","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","9405","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","9240","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","5555","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","5556","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","9999","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","9072","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","9073","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","9405","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-apigw_Ferrum","1750","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","9240","-"
"P-NW-RG","P-CHT2-NSG","Allow_OpenApiDevPortal_P-apigwdp","1100","Allow","Inbound","TCP","VirtualNetwork","*","-","*","18102","-"
"P-NW-RG","P-CHT2-NSG","Allow_OpenAPI_P-apigw","1110","Allow","Inbound","TCP","VirtualNetwork","*","-","*","5556","-"
"P-NW-RG","P-CHT2-NSG","Allow_Jenkins_P-chap","1120","Allow","Inbound","*","10.26.0.144","*","-","10.0.42.21","2022","-"
"P-NW-RG","P-CHT2-NSG","Allow_Jenkins_P-chap","1120","Allow","Inbound","*","10.26.0.144","*","-","10.0.42.22","2022","-"
"P-NW-RG","P-CHT2-NSG","Allow_Jenkins_P-chap","1120","Allow","Inbound","*","10.26.0.144","*","-","10.0.42.31","2022","-"
"P-NW-RG","P-CHT2-NSG","Allow_Jenkins_P-chap","1120","Allow","Inbound","*","10.26.0.144","*","-","10.0.42.32","2022","-"
"P-NW-RG","P-CHT2-NSG","Allow_Jenkins_P-chap","1120","Allow","Inbound","*","10.26.0.144","*","-","10.0.42.91","2022","-"
"P-NW-RG","P-CHT2-NSG","Allow_Jenkins_P-chap","1120","Allow","Inbound","*","10.26.0.144","*","-","10.0.42.92","2022","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap","1760","Allow","Inbound","TCP","VirtualNetwork","*","-","*","7730","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap","1760","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8701","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap","1760","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8801","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap","1760","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap","1760","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap","1760","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap_Ferrum","1770","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8411","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap_Ferrum","1770","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap_Ferrum","1770","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8411","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-partnerap_Ferrum","1770","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-sap","1780","Allow","Inbound","TCP","VirtualNetwork","*","-","*","7730","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-sap","1780","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8701","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-sap","1780","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-sap","1780","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-csap_Ferrum","1790","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8411","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-csap_Ferrum","1790","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-csap_Ferrum","1790","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8411","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-csap_Ferrum","1790","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_DB_Encryption","3900","Allow","Inbound","*","VirtualNetwork","*","-","*","2525","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chtap_Internal","1800","Allow","Inbound","TCP","VirtualNetwork","*","-","*","7730","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chtap_Internal","1800","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8801","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chtap_Internal","1800","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chtap_Internal","1800","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-chtap_Internal","1800","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-csreap_Internal","1810","Allow","Inbound","TCP","VirtualNetwork","*","-","*","7730","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-csreap_Internal","1810","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-csreap_Internal","1810","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-csreap_Internal","1810","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","7730","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8701","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30011","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30021","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30200","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30210","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","30220","-"
"P-NW-RG","P-CHT2-NSG","Allow_P-gagap_Internal","1820","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8801","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","80","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","443","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8440","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","80","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","443","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8440","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","80","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","443","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","8440","-"
"P-NW-RG","P-CHT2-NSG","Allow_JEUS_Manage_Ferrum","1900","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","30001","-"
"P-NW-RG","P-CHT3-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.59","*","-","*","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.60","*","-","*","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.61","*","-","*","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_AzureCloudKoreaCentral_Outbound","300","Allow","Outbound","*","VirtualNetwork","*","-","AzureCloud.KoreaCentral","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_AzureCloudKoreaSouth_Outbound","310","Allow","Outbound","*","VirtualNetwork","*","-","AzureCloud.KoreaSouth","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_AzureMonitor_Outbound","200","Allow","Outbound","*","VirtualNetwork","*","-","AzureMonitor","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_StorageKoreaCentral_Outbound","210","Allow","Outbound","*","VirtualNetwork","*","-","Storage.KoreaCentral","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_StorageKoreaSouth_Outbound","220","Allow","Outbound","*","VirtualNetwork","*","-","Storage.KoreaSouth","*","-"
"P-NW-RG","P-CHT3-NSG","Deny_Internet_Outbound","4000","Deny","Outbound","*","VirtualNetwork","*","-","Internet","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_AzureLoadBalancer_Outbound","320","Allow","Outbound","*","*","*","-","AzureLoadBalancer","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.250.0/24","*","-","*","22","-"
"P-NW-RG","P-CHT3-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.250.0/24","*","-","*","2022","-"
"P-NW-RG","P-CHT3-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.1.0/24","*","-","*","22","-"
"P-NW-RG","P-CHT3-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.1.0/24","*","-","*","2022","-"
"P-NW-RG","P-CHT3-NSG","Allow_RDP_from_Ferrum","210","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","3389","-"
"P-NW-RG","P-CHT3-NSG","Allow_RDP_from_Ferrum","210","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","3389","-"
"P-NW-RG","P-CHT3-NSG","Deny_All_Inbound","4000","Deny","Inbound","*","*","*","-","*","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_AzureLoadBalancer_Inbound","3990","Allow","Inbound","*","AzureLoadBalancer","*","-","*","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_Tibero_from_Ferrum","1550","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8649","-"
"P-NW-RG","P-CHT3-NSG","Allow_Tibero_from_Ferrum","1550","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","8650","-"
"P-NW-RG","P-CHT3-NSG","Allow_Tibero_from_Ferrum","1550","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8649","-"
"P-NW-RG","P-CHT3-NSG","Allow_Tibero_from_Ferrum","1550","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","8650","-"
"P-NW-RG","P-CHT3-NSG","Allow_Tibero_from_AP","1560","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8649","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.53.11","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.53.12","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.53.31","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.53.32","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.63.11","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.63.12","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.63.21","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.63.22","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.43.31","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.43.32","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.43.51","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.43.52","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.43.101","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.43.102","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.43.121","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.250.0/24","*","-","10.0.43.122","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.53.11","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.53.12","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.53.31","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.53.32","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.63.11","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.63.12","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.63.21","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.63.22","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.43.31","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.43.32","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.43.51","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.43.52","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.43.101","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.43.102","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.43.121","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_DB_from_Ferrum","1710","Allow","Inbound","TCP","10.80.1.0/24","*","-","10.0.43.122","14141","-"
"P-NW-RG","P-CHT3-NSG","Allow_AzureAD_Outbound","330","Allow","Outbound","TCP","*","*","-","AzureActiveDirectory","*","-"
"P-NW-RG","P-CHT3-NSG","Allow_Netbackup","2020","Allow","Inbound","TCP","VirtualNetwork","*","-","*","1556","-"
"P-NW-RG","P-CHT3-NSG","Allow_Netbackup","2020","Allow","Inbound","TCP","VirtualNetwork","*","-","*","13724","-"
"P-NW-RG","P-CHT3-NSG","Allow_Netbackup","2020","Allow","Inbound","TCP","VirtualNetwork","*","-","*","13782","-"
"P-NW-RG","P-DIT1-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.59","*","-","*","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.60","*","-","*","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.61","*","-","*","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_AzureCloudKoreaCentral_Outbound","300","Allow","Outbound","*","VirtualNetwork","*","-","AzureCloud.KoreaCentral","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_AzureCloudKoreaSouth_Outbound","310","Allow","Outbound","*","VirtualNetwork","*","-","AzureCloud.KoreaSouth","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_AzureMonitor_Outbound","200","Allow","Outbound","*","VirtualNetwork","*","-","AzureMonitor","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_StorageKoreaCentral_Outbound","210","Allow","Outbound","*","VirtualNetwork","*","-","Storage.KoreaCentral","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_StorageKoreaSouth_Outbound","220","Allow","Outbound","*","VirtualNetwork","*","-","Storage.KoreaSouth","*","-"
"P-NW-RG","P-DIT1-NSG","Deny_Internet_Outbound","4000","Deny","Outbound","*","VirtualNetwork","*","-","Internet","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_AzureLoadBalancer_Outbound","320","Allow","Outbound","*","*","*","-","AzureLoadBalancer","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.250.0/24","*","-","*","22","-"
"P-NW-RG","P-DIT1-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.250.0/24","*","-","*","2022","-"
"P-NW-RG","P-DIT1-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.1.0/24","*","-","*","22","-"
"P-NW-RG","P-DIT1-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.1.0/24","*","-","*","2022","-"
"P-NW-RG","P-DIT1-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.251.0/24","*","-","*","22","-"
"P-NW-RG","P-DIT1-NSG","Allow_SSH_from_Ferrum","200","Allow","Inbound","*","10.80.251.0/24","*","-","*","2022","-"
"P-NW-RG","P-DIT1-NSG","Allow_RDP_from_Ferrum","210","Allow","Inbound","TCP","10.80.250.0/24","*","-","*","3389","-"
"P-NW-RG","P-DIT1-NSG","Allow_RDP_from_Ferrum","210","Allow","Inbound","TCP","10.80.1.0/24","*","-","*","3389","-"
"P-NW-RG","P-DIT1-NSG","Allow_RDP_from_Ferrum","210","Allow","Inbound","TCP","10.80.251.0/24","*","-","*","3389","-"
"P-NW-RG","P-DIT1-NSG","Deny_All_Inbound","4000","Deny","Inbound","*","*","*","-","*","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_AzureLoadBalancer_Inbound","3990","Allow","Inbound","*","AzureLoadBalancer","*","-","*","*","-"
"P-NW-RG","P-DIT1-NSG","Allow_WEBTOB_JEUS_CONNECTION","1030","Allow","Inbound","TCP","VirtualNetwork","*","-","*","8801","-"
"P-NW-RG","P-DIT2-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.59","*","-","*","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.60","*","-","*","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_All_from_Admin","100","Allow","Inbound","*","10.80.250.61","*","-","*","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_AzureCloudKoreaCentral_Outbound","300","Allow","Outbound","*","VirtualNetwork","*","-","AzureCloud.KoreaCentral","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_AzureCloudKoreaSouth_Outbound","310","Allow","Outbound","*","VirtualNetwork","*","-","AzureCloud.KoreaSouth","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_AzureMonitor_Outbound","200","Allow","Outbound","*","VirtualNetwork","*","-","AzureMonitor","*","-"
"P-NW-RG","P-DIT2-NSG","Allow_StorageKoreaCentral_Outbound","210","Allow","Outbound","*","VirtualNetwork","*","-","Storage.KoreaCentral","*","-"
